-14,11,70
-12,15,70
-10,25,70
-7,32,80
-6,22,70
0,20,60
3,15,60
5,8,50
6,1,50
6,0,50
4,0,50
1,0,50
-1,0,50
0,0,50
-2,0,40
-3,0,50
-2,0,40
-5,0,40
-3,0,40
-4,0,30
-3,0,30
-5,0,30
-15,0,40
-24,2,40
-24,28,30
-14,64,30
-10,77,30
-1,73,40
-1,72,40
-4,21,40
-5,14,40
-7,4,40
-7,1,40
-4,0,30
-2,0,20
-1,0,30
-2,0,30
-7,0,40
-7,0,30
-4,0,20
-3,0,10
-8,0,10
-9,0,10
-9,0,10
-7,0,10
-8,0,10
-4,0,10
-1,1,20
1,15,20
2,35,40
7,53,30
13,86,40
14,84,30
10,34,30
11,14,30
12,7,20
7,0,20
-11,0,20
5,0,10
1,0,30
-4,0,30
-2,0,30
-3,0,20
-5,0,30
-5,0,20
-5,0,20
-6,0,20
-8,0,20
-9,0,20
-8,0,20
-1,0,30
-4,1,40
-7,8,40
1,25,50
8,31,60
15,29,50
22,28,50
25,17,60
30,8,70
32,4,80
36,1,80
50,0,60
64,0,50
74,0,50
84,0,60
82,0,50
78,0,60
80,0,50
79,0,50
71,0,50
70,0,60
77,0,60
75,0,70
78,0,70
75,0,70
72,1,70
74,9,80
78,17,70
75,24,60
76,26,80
77,23,70
77,21,70
75,18,70
78,8,70
79,1,80
73,0,60
78,0,70
72,0,80
72,0,70
70,0,80
70,0,80
77,0,80
76,0,80
74,0,80
73,0,70
74,0,80
72,0,80
67,0,80
67,0,80
63,1,80
63,9,60
68,7,50
60,11,60
55,12,80
56,27,80
58,28,80
45,27,90
52,4,70
53,1,70
56,0,70
55,0,80
51,0,100
43,0,100
43,0,100
40,0,110
47,0,100
54,0,90
51,0,100
46,0,100
49,0,110
46,0,110
43,0,110
43,0,110
48,2,100
50,10,90
57,40,90
59,54,90
65,69,90
48,75,90
36,78,80
39,17,50
38,16,60
35,1,50
37,0,40
36,0,40
21,0,40
27,0,40
26,0,40
13,0,30
4,0,30
17,0,40
6,0,20
8,0,30
-4,0,30
-6,0,30
21,0,40
18,0,50
15,3,50
14,24,40
18,47,50
29,73,50
34,99,50
39,93,60
38,87,50
36,37,50
32,15,40
32,1,40
31,0,50
28,0,50
20,0,50
18,0,50
15,0,50
11,0,40
10,0,40
7,0,40
5,0,30
5,0,30
0,0,20
3,0,10
2,0,10
2,0,10
4,2,10
3,13,10
9,27,10
10,30,10
9,30,10
13,33,10
17,27,10
14,13,10
11,6,10
10,1,20
12,0,20
16,0,40
15,0,40
8,0,20
4,0,20
-18,0,10
-14,0,10
-13,0,10
-4,0,20
3,0,30
-9,0,30
-19,0,30
-11,0,30
0,0,30
5,3,30
-7,12,40
-5,20,40
-7,37,40
-5,34,40
-5,31,40
-5,25,40
-6,17,30
-9,7,40
-12,1,40
-15,0,50
-13,0,50
-14,0,60
-11,0,60
-9,0,60
-8,0,60
-5,0,60
-3,0,60
2,0,60
2,0,60
-3,0,60
-4,0,50
-3,0,50
-1,0,40
0,2,40
1,8,30
4,15,30
8,26,40
14,29,30
19,26,30
21,23,20
25,20,20
27,11,20
20,2,20
22,0,20
23,0,20
23,0,20
23,0,20
22,0,30
23,0,30
21,0,30
22,0,30
23,0,30
22,0,30
22,0,30
22,0,40
23,0,40
24,0,30
24,2,30
25,8,30
31,30,30
32,36,40
34,43,40
38,29,40
38,40,40
36,23,40
37,10,30
36,1,30
33,0,20
33,0,10
31,0,30
28,0,20
25,0,20
16,0,20
10,0,20
18,0,20
2,0,20
14,0,20
-6,0,20
-10,0,20
0,0,20
-15,0,10
-13,5,10
20,53,20
42,57,10
61,96,20
50,92,40
51,65,30
59,94,40
58,50,40
44,32,30
28,2,20
16,0,20
-2,0,30
3,0,40
12,0,40
13,0,40
10,0,40
11,0,50
13,0,50
13,0,50
13,0,50
10,0,50
13,0,50
15,0,60
21,0,60
24,3,70
28,15,80
33,25,90
36,22,90
23,16,90
17,20,80
20,20,80
24,15,90
26,4,90
28,1,80
29,0,80
31,0,80
34,0,90
35,0,80
36,0,60
38,0,60
39,0,60
40,0,60
41,0,40
41,0,40
40,0,40
37,0,40
39,0,40
39,0,30
39,2,30
41,9,50
42,13,40
48,28,30
50,27,30
49,26,30
50,21,30
53,17,30
55,10,30
54,2,40
48,0,50
42,0,40
47,0,40
46,0,50
43,0,50
40,0,50
40,0,40
45,0,60
40,0,60
37,0,60
35,0,60
34,0,60
32,0,60
34,0,70
37,2,60
41,7,60
46,13,60
51,20,60
55,23,50
58,25,50
61,17,50
61,13,50
63,5,50
64,1,50
66,0,40
67,0,40
68,0,40
70,0,40
72,0,40
75,0,50
74,0,50
75,0,60
80,0,60
88,0,70
91,0,90
91,0,80
86,0,80
77,0,120
72,8,120
71,27,110
85,73,110
86,85,120
93,104,120
91,130,140
91,111,140
85,80,130
78,41,110
70,6,100
72,0,90
67,0,90
67,0,80
64,0,80
64,0,70
61,0,70
58,0,70
60,0,70
56,0,60
60,0,60
64,0,70
63,0,60
66,0,70
67,0,70
67,2,80
72,13,80
77,24,80
83,35,90
86,36,90
92,30,90
94,28,100
95,20,100
95,8,110
97,2,110
94,0,110
94,0,110
93,0,110
92,0,110
93,0,110
88,0,100
90,0,90
90,0,90
83,0,100
81,0,110
79,0,110
76,0,110
74,0,100
72,0,110
74,8,110
83,38,120
89,76,130
95,95,130
98,112,140
91,117,160
91,58,130
89,63,110
86,27,120
86,5,110
83,0,110
86,0,90
87,0,90
86,0,80
88,0,80
82,0,70
79,0,60
78,0,60
77,0,60
71,0,50
64,0,50
62,0,40
64,0,30
70,0,20
71,2,20
79,10,70
69,14,70
71,24,70
75,58,50
67,29,40
62,10,40
58,10,40
52,7,60
45,1,80
46,0,100
47,0,90
51,0,80
48,0,60
59,0,50
52,0,70
44,0,70
47,0,60
44,0,60
48,0,60
40,0,40
50,0,40
41,0,40
48,0,40
44,11,40
65,50,40
70,57,60
67,42,60
82,64,50
80,109,60
77,107,60
72,72,70
65,39,60
46,8,40
26,0,20
23,0,20
28,0,20
1,0,20
-4,0,20
2,0,20
-4,0,20
-4,0,20
-10,0,30
12,0,30
11,0,30
26,0,30
27,0,30
45,0,40
48,5,40
58,22,40
68,52,40
83,129,50
87,138,50
88,135,60
94,110,60
80,61,60
78,35,60
71,9,60
71,0,60
68,0,60
65,0,60
63,0,60
56,0,60
57,0,50
62,0,50
59,0,60
59,0,50
59,0,50
59,0,60
59,0,50
60,0,50
60,0,50
60,6,40
63,21,40
66,26,50
68,32,40
80,47,40
88,106,40
85,80,50
82,72,50
76,51,50
68,9,40
64,0,40
60,0,40
55,0,40
49,0,40
44,0,40
42,0,30
35,0,30
32,0,20
22,0,30
20,0,30
23,0,30
11,0,20
14,0,20
21,0,30
31,16,30
50,58,30
62,99,30
83,132,20
99,151,20
112,150,20
118,132,20
118,97,30
120,52,20
89,11,10
77,0,20
45,0,20
50,0,30
55,0,20
41,0,20
26,0,10
16,0,10
10,0,10
24,0,20
20,0,20
3,0,10
12,0,10
7,0,10
4,0,10
42,17,10
76,62,20
99,107,40
117,139,40
129,152,30
144,151,40
149,132,40
148,97,40
139,53,30
123,13,20
73,0,20
64,0,20
61,0,30
51,0,30
66,0,30
60,0,30
66,0,40
66,0,40
60,0,40
50,0,40
52,0,40
51,0,40
48,0,40
49,0,50
55,17,40
75,62,40
97,107,30
104,129,40
109,142,50
116,136,50
120,123,40
121,89,40
109,47,30
90,11,30
71,0,30
74,0,20
48,0,10
53,0,20
58,0,20
42,0,10
52,0,20
52,0,20
54,0,20
42,0,30
40,0,30
32,0,30
35,0,30
25,0,40
44,13,40
75,53,40
96,99,30
113,114,40
128,144,40
138,143,50
145,125,50
149,88,60
145,55,50
122,12,40
112,0,40
101,0,40
101,0,40
90,0,40
81,0,40
61,0,20
59,0,20
61,0,30
52,0,30
53,0,30
51,0,30
54,0,30
51,0,30
55,0,40
66,18,40
80,59,40
104,100,30
116,111,30
127,132,30
133,133,40
134,119,40
132,89,40
114,44,30
94,9,30
70,0,20
60,0,10
65,0,20
81,0,20
81,0,40
74,0,40
71,0,30
73,0,40
70,0,50
67,0,50
61,0,50
59,0,60
58,0,60
56,0,60
63,17,50
71,53,60
83,88,60
93,137,70
94,161,70
98,152,70
96,142,70
86,97,70
79,41,60
75,10,40
71,0,50
71,0,50
72,0,60
65,0,60
62,0,50
62,0,50
67,0,40
65,0,40
62,0,40
53,0,40
55,0,40
54,0,40
54,0,30
58,0,30
62,12,40
71,38,40
86,79,40
97,126,50
101,159,70
111,132,60
112,132,70
109,100,70
105,61,60
92,19,50
78,0,30
77,0,30
71,0,30
68,0,40
74,0,40
74,0,50
74,0,50
67,0,40
66,0,40
66,0,40
66,0,40
66,0,40
63,0,40
69,0,40
72,6,30
86,36,40
97,45,40
109,85,50
114,98,60
112,77,60
98,51,70
89,27,60
86,7,40
85,3,40
85,0,30
86,0,40
85,0,40
82,0,30
80,0,30
74,0,30
70,0,30
69,0,20
66,0,20
65,0,20
64,0,20
60,0,20
59,0,20
60,1,10
66,8,10
75,21,10
84,38,10
94,68,10
118,121,10
122,80,10
123,60,10
123,40,20
119,23,20
114,5,30
109,0,30
107,0,20
98,0,20
77,0,20
87,0,20
84,0,30
79,0,30
73,0,40
68,0,30
65,0,30
57,0,30
47,0,30
30,0,20
51,1,30
59,23,30
74,73,30
86,111,30
102,155,30
116,168,30
119,167,30
124,147,30
122,113,30
114,68,40
103,22,40
88,0,30
83,0,30
74,0,30
67,0,30
63,0,20
40,0,20
27,0,10
49,0,20
5,0,10
-6,0,10
12,0,10
-9,0,10
17,0,20
0,1,10
31,28,20
62,78,10
89,124,20
115,157,20
129,171,10
136,140,20
139,143,20
144,112,30
136,72,20
107,24,20
98,0,20
73,0,10
51,0,10
34,0,10
53,0,20
35,0,10
24,0,10
16,0,10
16,0,10
15,0,20
7,0,10
-2,0,10
27,0,20
31,2,20
52,29,30
87,80,10
119,124,20
139,157,30
152,173,20
164,173,20
168,155,30
164,119,30
153,74,30
119,26,30
105,0,20
85,0,20
72,0,10
65,0,20
43,0,10
37,0,10
27,0,10
29,0,10
19,0,10
5,0,10
22,0,10
15,0,10
16,0,10
36,2,10
76,31,10
100,69,10
129,123,0
148,143,10
168,176,20
178,177,20
180,152,20
183,114,20
165,70,20
151,27,20
111,0,10
87,0,10
88,0,10
63,0,20
77,0,20
75,0,20
49,0,10
42,0,10
34,0,0
23,0,0
35,0,10
26,0,10
56,0,20
62,2,20
72,32,10
121,85,20
143,132,30
153,163,40
163,177,20
169,175,20
163,154,30
158,119,30
143,74,40
130,26,30
105,1,20
86,0,20
78,0,30
54,0,30
39,0,20
67,0,20
55,0,20
42,0,10
37,0,20
37,0,10
30,0,20
38,0,10
39,0,20
48,4,20
61,20,20
83,53,20
87,45,40
110,133,50
98,100,70
109,89,80
112,113,90
113,46,80
105,22,80
100,5,80
97,0,70
97,0,70
95,0,60
91,0,50
89,0,50
85,0,40
81,0,30
72,0,40
68,0,40
65,0,50
66,0,50
69,0,40
72,0,30
69,1,40
65,3,50
64,8,60
66,23,50
77,58,50
77,125,50
73,64,50
64,39,40
73,61,40
69,29,40
61,16,30
57,1,20
59,0,20
58,0,20
38,0,20
28,0,30
29,0,20
50,0,20
54,0,10
59,0,20
62,0,30
64,0,30
64,0,30
65,0,30
67,3,30
76,23,40
84,38,40
92,67,40
100,130,50
112,112,70
103,101,70
98,52,60
94,27,60
95,11,50
99,7,60
99,1,80
95,0,90
96,0,100
97,0,100
98,0,80
97,0,70
103,0,80
103,0,100
104,0,90
100,0,100
95,0,100
99,0,80
99,0,100
100,1,70
104,5,80
107,11,90
110,17,90
115,26,90
115,33,100
114,24,100
120,18,100
120,17,110
123,10,90
120,8,80
116,1,80
120,0,90
119,0,110
120,0,100
121,0,90
124,0,90
123,0,100
120,0,110
119,0,100
118,0,110
115,0,100
79,0,120
77,0,100
79,2,120
54,14,90
61,22,70
73,92,90
75,86,100
84,138,100
87,178,110
82,163,110
81,104,100
79,67,110
78,22,110
78,2,100
73,0,100
75,0,100
80,0,100
73,0,90
72,0,90
73,0,80
71,0,90
64,0,80
65,0,80
65,0,80
63,0,70
56,0,70
56,3,50
57,21,50
65,80,70
73,115,70
74,58,70
83,109,70
83,123,80
98,142,80
96,128,90
91,83,80
83,26,70
81,2,50
76,0,40
77,0,40
80,0,40
80,0,40
77,0,50
77,0,40
81,0,50
81,0,50
85,0,50
88,0,50
89,0,60
89,0,60
93,2,70
98,15,70
96,30,70
95,41,70
102,50,70
101,28,60
106,21,60
110,15,50
110,19,70
112,12,50
109,4,70
110,1,70
111,0,60
110,0,70
108,0,60
107,0,60
108,0,60
109,0,60
109,0,60
108,0,60
101,0,50
100,0,30
95,0,50
82,0,80
78,1,90
81,28,90
83,53,100
90,84,100
100,139,120
102,153,130
102,133,130
101,140,110
95,62,130
97,72,140
93,38,140
91,2,120
84,0,120
80,0,120
76,0,110
77,0,110
77,0,90
78,0,90
73,0,90
72,0,80
70,0,80
68,0,80
62,0,70
66,0,60
64,7,60
70,37,60
77,86,60
84,173,60
79,138,50
91,176,60
90,176,60
90,133,60
88,60,80
87,32,70
84,15,70
86,2,80
87,0,70
78,0,80
75,0,90
74,0,80
74,0,80
78,0,90
79,0,100
85,0,100
90,0,80
89,0,70
85,0,60
88,0,60
90,2,90
89,14,80
91,34,80
97,83,80
99,83,90
105,95,120
104,79,130
107,46,120
89,73,120
88,75,90
83,41,70
84,4,60
88,0,60
87,0,60
85,0,60
85,0,60
82,0,60
80,0,50
77,0,40
75,0,30
70,0,40
60,0,40
53,0,40
50,0,20
51,2,30
52,9,30
54,18,40
78,15,40
108,54,110
96,68,130
92,91,150
54,59,120
51,18,90
52,15,80
47,24,100
49,3,60
48,0,70
62,0,60
64,0,80
69,0,80
59,0,100
50,0,90
47,0,80
52,0,80
50,0,90
39,0,100
46,0,100
46,0,100
49,3,100
52,15,100
55,37,100
67,95,110
62,95,110
81,120,110
71,129,120
68,78,110
66,52,110
72,69,100
71,53,90
56,7,70
45,0,50
31,0,30
27,0,30
24,0,30
45,0,30
51,0,30
51,0,40
55,0,50
58,0,50
60,0,60
63,0,70
62,0,70
65,4,80
72,18,90
76,38,100
83,72,100
84,57,110
86,65,110
89,52,110
90,44,110
89,40,110
91,19,120
86,7,110
79,1,100
44,0,100
49,0,80
57,0,70
59,0,80
65,0,90
65,0,100
63,0,100
66,0,100
68,0,110
72,0,110
69,0,110
74,0,110
77,2,120
76,5,120
78,19,120
70,18,110
79,20,110
81,23,110
89,60,100
99,92,100
92,87,100
86,36,90
80,24,90
74,5,70
74,0,70
69,0,70
79,0,60
77,0,70
72,0,70
74,0,60
77,0,60
77,0,60
76,0,70
72,0,80
70,0,80
69,0,80
69,2,90
73,8,100
80,15,110
85,21,110
105,86,120
106,80,120
116,163,120
110,153,100
104,54,100
102,34,90
94,23,100
90,5,90
86,0,80
89,0,60
87,0,60
86,0,60
82,0,60
79,0,60
84,0,60
87,0,60
89,0,60
77,0,70
69,0,30
68,0,40
90,3,60
108,14,110
111,30,110
115,39,110
120,69,120
126,83,120
123,75,130
117,34,130
105,18,110
100,9,80
98,11,60
95,4,40
90,0,40
92,0,40
89,0,30
91,0,50
86,0,70
91,0,40
87,0,40
87,0,40
81,0,50
76,0,20
78,0,30
97,0,80
97,4,120
99,9,120
104,21,120
105,34,130
111,54,130
112,79,140
109,78,140
111,59,130
110,68,140
108,34,140
107,17,130
108,4,120
111,0,110
109,0,110
107,0,110
105,0,110
108,0,120
101,0,110
90,0,110
87,0,110
84,0,110
62,0,70
60,0,40
62,0,40
73,15,50
67,26,50
77,73,80
73,126,80
77,82,80
75,162,90
75,130,80
77,98,80
78,90,80
78,48,80
71,40,70
65,9,60
62,0,50
57,0,50
56,0,60
52,0,50
64,0,60
71,0,60
58,0,70
47,0,50
47,0,50
45,0,40
52,0,40
45,1,60
47,17,50
69,62,40
56,63,60
82,122,50
79,123,60
70,160,70
86,139,50
80,86,60
85,140,60
75,113,50
70,63,40
38,11,30
30,0,20
17,0,20
17,0,10
14,0,10
16,0,10
5,0,10
7,0,10
-3,0,10
-16,0,10
3,0,10
-6,0,10
2,1,10
34,22,20
47,19,10
60,46,20
74,86,20
97,146,20
105,158,40
100,84,40
117,92,40
117,171,50
107,116,40
100,60,40
84,13,30
70,0,30
80,0,20
82,0,30
72,0,20
80,0,20
83,0,20
86,0,30
88,0,40
84,0,40
83,0,40
85,0,40
85,1,40
88,8,40
95,32,40
102,49,40
100,57,50
104,53,50
116,96,40
123,111,50
125,88,40
118,77,50
111,26,50
98,14,50
99,4,40
97,0,20
98,0,30
97,0,20
85,0,30
75,0,20
74,0,20
67,0,20
63,0,10
53,0,20
57,0,20
50,0,20
70,1,20
85,12,30
92,36,40
91,45,40
96,48,40
100,73,40
103,75,40
105,70,40
104,58,40
98,46,40
95,19,30
92,11,30
89,3,20
86,0,20
84,0,10
82,0,10
82,0,0
82,0,10
81,0,20
77,0,10
80,0,0
79,0,10
76,0,20
74,0,20
63,1,30
63,9,20
60,26,30
70,56,30
93,112,30
108,209,30
127,227,30
146,226,30
158,206,20
160,166,30
127,112,40
98,57,30
66,11,30
72,0,30
75,0,30
79,0,30
82,0,30
84,0,30
81,0,20
85,0,20
79,0,20
66,0,20
66,0,20
83,0,20
88,1,20
93,7,20
100,20,30
102,36,20
107,63,20
105,71,30
101,67,30
112,114,50
114,120,50
109,95,50
101,96,50
89,52,40
75,16,40
56,0,30
48,0,20
43,0,20
39,0,10
33,0,20
35,0,10
30,0,20
14,0,10
7,0,10
9,0,0
-2,0,0
-5,2,10
12,32,10
65,107,10
66,98,10
78,134,20
98,200,30
96,185,30
102,226,30
105,215,40
103,175,40
94,125,40
83,65,40
57,12,30
35,0,30
47,0,30
34,0,30
53,0,40
69,0,50
77,0,50
71,0,60
79,0,80
68,0,80
66,0,80
63,0,80
69,1,90
73,14,80
80,54,100
85,98,90
90,161,100
89,162,100
89,176,100
95,184,100
95,203,110
89,113,100
87,62,100
83,31,80
80,8,70
71,0,60
74,0,50
75,0,50
75,0,60
73,0,50
70,0,50
67,0,30
67,0,20
39,0,20
23,0,10
39,0,20
44,3,30
69,26,30
75,38,40
84,73,40
93,100,40
101,187,50
98,213,50
96,125,50
96,129,40
99,152,50
93,126,50
83,50,40
71,15,40
72,0,30
72,0,20
73,0,20
70,0,20
67,0,10
50,0,10
60,0,20
57,0,10
57,0,10
56,0,20
52,0,10
63,3,10
74,17,10
89,46,20
99,71,20
105,78,20
112,132,30
114,150,30
120,161,30
116,84,30
112,46,40
111,48,40
104,30,50
89,12,40
69,0,20
81,0,20
77,0,20
79,0,20
79,0,20
78,0,10
80,0,10
74,0,20
75,0,10
71,0,10
72,0,10
75,1,10
89,14,10
96,32,20
107,57,20
97,76,30
102,87,30
102,54,20
103,59,30
109,79,20
106,66,20
103,32,20
99,9,20
95,3,20
84,0,20
77,0,10
63,0,10
49,0,10
44,0,0
33,0,0
26,0,10
17,0,0
19,0,0
13,0,10
11,0,0
16,4,0
45,37,0
92,90,0
123,135,10
131,177,10
146,211,10
156,212,10
154,208,10
158,196,20
158,158,20
150,106,30
136,64,30
115,18,20
96,0,20
77,0,20
68,0,10
71,0,10
55,0,10
46,0,10
53,0,10
42,0,10
44,0,0
46,0,10
48,0,10
57,3,10
83,29,10
105,70,10
141,130,10
149,157,20
164,208,10
168,201,20
174,202,30
165,138,30
173,159,30
168,116,30
149,64,20
130,17,30
113,0,20
98,0,20
96,0,10
70,0,10
62,0,10
76,0,30
69,0,20
75,0,20
72,0,30
73,0,20
79,0,30
74,1,50
78,7,50
86,42,60
84,36,60
92,101,70
110,198,70
106,234,70
108,168,60
117,198,60
115,178,60
110,122,70
100,75,70
90,24,70
78,1,60
71,0,60
59,0,70
50,0,60
42,0,60
36,0,60
28,0,60
24,0,50
14,0,50
8,0,40
12,0,40
17,7,40
34,51,40
51,111,50
67,156,50
85,200,50
104,235,50
122,236,50
127,235,50
132,224,50
137,181,50
135,123,40
127,74,40
109,23,40
82,0,30
99,0,30
94,0,30
89,0,30
87,0,30
77,0,30
75,0,30
78,0,30
82,0,30
97,0,40
87,0,40
98,3,40
108,30,20
115,88,40
119,74,50
136,117,50
134,113,60
132,61,60
147,149,60
148,207,50
95,32,50
93,2,40
99,7,10
98,7,40
86,1,50
79,0,50
73,0,50
74,0,50
72,0,50
58,0,60
55,0,40
48,0,30
40,0,30
42,0,20
41,0,30
46,4,20
57,33,20
67,66,40
79,82,40
76,94,40
87,158,50
81,98,60
94,244,40
83,144,40
91,132,30
89,135,30
89,57,50
77,18,50
63,0,50
56,0,30
48,0,20
35,0,20
42,0,20
41,0,20
35,0,20
29,0,30
27,0,20
25,0,20
29,0,20
31,5,30
43,29,30
50,50,30
61,98,30
69,100,20
87,195,20
92,183,30
97,138,30
107,132,30
98,104,40
104,48,50
94,43,50
90,14,40
79,1,30
75,0,40
71,0,40
67,0,30
63,0,30
55,0,30
44,0,30
41,0,30
30,0,20
27,0,20
33,0,20
45,14,20
63,57,20
78,110,40
93,173,40
106,218,50
112,250,40
121,256,40
125,233,40
126,203,50
117,148,50
110,81,40
100,49,50
90,21,60
83,1,50
85,0,50
85,0,40
87,0,30
86,0,30
86,0,30
83,0,40
83,0,40
81,0,30
76,0,30
76,0,30
79,3,20
82,11,30
85,21,30
89,43,40
94,42,30
102,61,30
113,93,20
127,176,30
131,139,30
131,102,30
126,99,30
124,42,30
115,21,20
100,1,20
88,0,20
83,0,10
76,0,10
88,0,10
103,0,10
99,0,10
