19,51,40
22,59,40
33,102,30
58,196,30
78,249,50
85,206,50
93,182,50
93,159,50
95,171,50
96,135,50
97,97,50
81,36,50
69,1,40
58,0,30
54,0,40
41,0,40
29,0,30
17,0,20
32,0,20
25,0,20
24,0,20
11,0,10
20,1,20
44,13,30
67,65,40
81,122,50
92,171,50
106,192,50
118,238,60
129,281,60
140,274,70
141,191,70
154,186,70
157,143,70
154,89,70
147,39,60
135,4,50
128,0,50
112,0,50
103,0,50
101,0,60
97,0,60
88,0,50
80,0,50
77,0,50
68,0,40
67,1,40
72,22,40
88,71,40
108,129,50
125,182,60
137,225,60
150,251,60
170,261,60
176,238,60
175,225,60
175,188,60
173,106,50
162,55,40
160,23,40
151,2,30
148,0,40
141,0,30
137,0,40
129,0,30
124,0,30
121,0,30
113,0,20
108,0,30
83,0,20
101,2,20
108,17,30
116,30,30
130,114,40
140,111,30
153,195,40
151,215,40
160,127,40
151,112,40
131,16,30
132,29,20
136,39,30
137,31,40
134,21,30
129,2,30
99,0,30
102,0,20
102,0,10
96,0,10
93,0,30
84,0,30
72,0,20
77,0,20
76,0,30
66,1,30
101,22,30
116,66,40
145,121,50
162,183,50
177,228,60
191,258,60
200,273,70
202,271,80
207,248,70
207,217,60
205,149,60
201,109,60
185,45,60
153,5,40
145,0,40
122,0,40
128,0,30
108,0,40
102,0,40
114,0,30
96,0,30
102,0,20
103,0,20
102,2,20
111,28,20
132,70,30
155,137,40
175,190,40
191,234,40
209,263,40
219,276,50
224,267,40
224,244,40
226,205,40
224,160,40
212,103,40
194,46,30
181,6,30
134,0,20
124,0,20
120,0,10
115,0,20
115,0,10
111,0,20
106,0,20
105,0,20
94,0,20
97,2,20
111,31,10
137,85,20
160,143,30
189,193,30
210,239,40
220,266,50
226,278,40
231,269,30
233,246,30
232,212,30
227,162,30
211,104,40
201,48,50
180,6,40
168,0,40
153,0,40
125,0,40
114,0,40
108,0,20
100,0,20
83,0,20
75,0,10
75,0,10
65,2,20
92,33,20
118,88,30
142,145,30
166,195,30
185,239,30
200,267,40
209,279,40
215,269,40
223,244,40
223,211,40
217,159,30
206,101,40
179,47,40
166,7,50
145,0,40
122,0,30
124,0,10
90,0,10
106,0,10
79,0,10
71,0,10
68,0,10
83,0,10
82,3,20
113,39,20
140,84,20
160,134,30
181,170,30
204,241,40
222,271,50
234,283,60
241,274,60
241,227,70
241,214,70
238,158,70
228,101,70
214,45,70
201,7,60
189,0,60
182,0,60
166,0,60
158,0,60
147,0,60
135,0,60
126,0,50
115,0,50
107,0,50
105,6,50
112,46,50
122,70,40
136,112,60
151,177,70
164,150,70
179,236,70
188,192,80
199,280,70
192,202,80
200,196,70
199,156,60
191,65,60
185,24,40
175,6,40
169,0,30
160,0,40
152,0,30
148,0,30
139,0,30
127,0,20
134,0,20
146,0,40
142,0,40
141,2,40
154,32,40
175,85,40
185,142,60
200,192,70
217,235,70
215,219,70
228,264,90
226,227,80
230,171,80
218,54,60
172,69,70
177,75,50
152,17,80
135,0,60
126,0,60
121,0,60
119,0,60
114,0,60
110,0,60
107,0,50
104,0,40
104,0,40
104,0,40
107,3,50
115,23,50
115,31,50
125,39,50
135,100,60
155,204,70
162,199,80
168,157,70
147,54,60
128,30,60
138,63,60
142,113,70
135,30,60
128,12,70
118,4,60
112,0,40
110,0,40
107,0,40
103,0,30
93,0,40
96,0,30
97,0,30
94,0,30
94,0,30
93,2,30
98,17,30
109,78,40
119,92,50
127,185,40
143,194,40
145,210,50
156,124,60
167,229,70
165,241,60
153,203,60
154,112,60
158,112,60
148,67,60
138,12,50
137,0,60
134,0,40
118,0,40
113,0,40
104,0,60
107,0,50
106,0,50
106,0,50
94,0,60
94,1,60
100,11,60
96,35,80
109,110,70
107,128,90
111,125,90
111,149,90
105,145,90
120,125,100
114,112,100
116,138,100
100,77,90
90,56,80
104,26,70
105,4,70
81,0,60
97,0,40
76,0,60
78,0,30
78,0,50
81,0,40
75,0,50
76,0,50
72,0,30
78,3,30
83,13,30
86,31,20
91,67,30
88,69,40
106,161,40
110,233,40
116,246,30
105,112,30
109,144,20
118,146,20
115,105,20
116,82,20
110,48,30
96,3,30
92,0,10
77,0,10
79,0,20
61,0,20
65,0,10
42,0,10
44,0,10
36,0,10
24,0,10
30,4,10
56,23,10
80,63,10
113,161,10
127,200,30
139,215,20
151,235,20
151,210,20
140,145,30
149,228,40
144,230,50
139,169,50
128,116,40
112,66,50
102,17,40
93,0,40
91,0,30
97,0,30
99,0,40
100,0,30
100,0,30
100,0,30
99,0,20
99,0,20
101,2,20
102,8,30
110,42,30
114,73,30
114,60,30
113,64,30
118,83,30
120,82,20
119,81,30
122,87,30
116,75,40
114,63,30
112,53,30
105,28,30
101,6,30
101,0,20
102,0,20
100,0,20
97,0,10
96,0,10
